false_positive_rate,true_positive_rate,partition,feature_set
0.263916921,0.78988764,train,covariates only
0.263916921,0.790708729,train,covariates only
0.264163342,0.790708729,train,covariates only
0.264163342,0.791119274,train,covariates only
0.264409763,0.791119274,train,covariates only
0.264409763,0.791529818,train,covariates only
0.267613236,0.791529818,train,covariates only
0.267613236,0.792350908,train,covariates only
0.268106078,0.792350908,train,covariates only
0.268106078,0.793582541,train,covariates only
0.26859892,0.793582541,train,covariates only
0.26859892,0.793993086,train,covariates only
0.268845341,0.793993086,train,covariates only
0.268845341,0.79440363,train,covariates only
0.269091762,0.79440363,train,covariates only
0.269091762,0.794814175,train,covariates only
0.269338184,0.794814175,train,covariates only
0.269338184,0.795635264,train,covariates only
0.269584605,0.795635264,train,covariates only
0.269584605,0.796456353,train,covariates only
0.270570289,0.796456353,train,covariates only
0.270570289,0.796866897,train,covariates only
0.271309552,0.796866897,train,covariates only
0.271309552,0.797687986,train,covariates only
0.272048815,0.797687986,train,covariates only
0.272048815,0.798098531,train,covariates only
0.272295236,0.798098531,train,covariates only
0.272295236,0.79891962,train,covariates only
0.272788078,0.79891962,train,covariates only
0.272788078,0.799330164,train,covariates only
0.27328092,0.799330164,train,covariates only
0.27328092,0.800151253,train,covariates only
0.274759446,0.800151253,train,covariates only
0.274759446,0.800561798,train,covariates only
0.278455762,0.800561798,train,covariates only
0.278455762,0.800972342,train,covariates only
0.279687867,0.800972342,train,covariates only
0.279687867,0.801382887,train,covariates only
0.280180709,0.801382887,train,covariates only
0.280180709,0.80261452,train,covariates only
0.281412814,0.80261452,train,covariates only
0.281412814,0.803435609,train,covariates only
0.282398498,0.803435609,train,covariates only
0.282398498,0.803846154,train,covariates only
0.284862708,0.803846154,train,covariates only
0.284862708,0.805488332,train,covariates only
0.28535555,0.805488332,train,covariates only
0.28535555,0.805898876,train,covariates only
0.285601971,0.805898876,train,covariates only
0.285601971,0.806309421,train,covariates only
0.285848392,0.806309421,train,covariates only
0.285848392,0.806719965,train,covariates only
0.286094813,0.806719965,train,covariates only
0.286094813,0.807541054,train,covariates only
0.286341234,0.807541054,train,covariates only
0.286341234,0.808772688,train,covariates only
0.286587655,0.808772688,train,covariates only
0.286587655,0.809593777,train,covariates only
0.287819761,0.809593777,train,covariates only
0.287819761,0.810004322,train,covariates only
0.288312603,0.810004322,train,covariates only
0.288312603,0.810414866,train,covariates only
0.289298287,0.810414866,train,covariates only
0.289298287,0.810825411,train,covariates only
0.289544708,0.810825411,train,covariates only
0.289544708,0.811235955,train,covariates only
0.289791129,0.811235955,train,covariates only
0.289791129,0.812057044,train,covariates only
0.290530392,0.812057044,train,covariates only
0.290530392,0.812467589,train,covariates only
0.291269655,0.812467589,train,covariates only
0.291269655,0.812878133,train,covariates only
0.294473128,0.812878133,train,covariates only
0.294473128,0.8153414,train,covariates only
0.296444497,0.8153414,train,covariates only
0.296444497,0.815751945,train,covariates only
0.296690918,0.815751945,train,covariates only
0.296690918,0.816573034,train,covariates only
0.29718376,0.816573034,train,covariates only
0.29718376,0.817804667,train,covariates only
0.297676602,0.817804667,train,covariates only
0.297676602,0.819446845,train,covariates only
0.298415865,0.819446845,train,covariates only
0.298415865,0.820267934,train,covariates only
0.29964797,0.820267934,train,covariates only
0.29964797,0.821089023,train,covariates only
0.300387233,0.821089023,train,covariates only
0.300387233,0.821499568,train,covariates only
0.301126496,0.821499568,train,covariates only
0.301126496,0.82355229,train,covariates only
0.301372917,0.82355229,train,covariates only
0.301372917,0.823962835,train,covariates only
0.302605022,0.823962835,train,covariates only
0.302605022,0.824373379,train,covariates only
0.303590706,0.824373379,train,covariates only
0.303590706,0.824783924,train,covariates only
0.305808496,0.824783924,train,covariates only
0.305808496,0.825605013,train,covariates only
0.30679418,0.825605013,train,covariates only
0.30679418,0.826015557,train,covariates only
0.307040601,0.826015557,train,covariates only
0.307040601,0.826426102,train,covariates only
0.307287022,0.826426102,train,covariates only
0.307287022,0.826836646,train,covariates only
0.307779864,0.826836646,train,covariates only
0.307779864,0.827247191,train,covariates only
0.308519127,0.827247191,train,covariates only
0.308519127,0.827657736,train,covariates only
0.310490495,0.827657736,train,covariates only
0.310490495,0.82806828,train,covariates only
0.310983337,0.82806828,train,covariates only
0.310983337,0.828478825,train,covariates only
0.311969021,0.828478825,train,covariates only
0.311969021,0.829299914,train,covariates only
0.312215442,0.829299914,train,covariates only
0.312215442,0.829710458,train,covariates only
0.312708284,0.829710458,train,covariates only
0.312708284,0.830121003,train,covariates only
0.313201126,0.830121003,train,covariates only
0.313201126,0.831352636,train,covariates only
0.313693969,0.831352636,train,covariates only
0.313693969,0.832994814,train,covariates only
0.31394039,0.832994814,train,covariates only
0.31394039,0.834636992,train,covariates only
0.314186811,0.834636992,train,covariates only
0.314186811,0.835458081,train,covariates only
0.314679653,0.835458081,train,covariates only
0.314679653,0.83627917,train,covariates only
0.315665337,0.83627917,train,covariates only
0.315665337,0.837100259,train,covariates only
0.317390284,0.837100259,train,covariates only
0.317390284,0.837510804,train,covariates only
0.317636705,0.837510804,train,covariates only
0.317636705,0.837921348,train,covariates only
0.318129547,0.837921348,train,covariates only
0.318129547,0.838331893,train,covariates only
0.318622389,0.838331893,train,covariates only
0.318622389,0.838742437,train,covariates only
0.319115231,0.838742437,train,covariates only
0.319115231,0.839152982,train,covariates only
0.319361652,0.839152982,train,covariates only
0.319361652,0.839563526,train,covariates only
0.320347336,0.839563526,train,covariates only
0.320347336,0.84079516,train,covariates only
0.320593757,0.84079516,train,covariates only
0.320593757,0.841205704,train,covariates only
0.321825862,0.841205704,train,covariates only
0.321825862,0.841616249,train,covariates only
0.323304389,0.841616249,train,covariates only
0.323304389,0.842026793,train,covariates only
0.32355081,0.842026793,train,covariates only
0.32355081,0.842437338,train,covariates only
0.325275757,0.842437338,train,covariates only
0.325275757,0.842847882,train,covariates only
0.32601502,0.842847882,train,covariates only
0.32601502,0.843668971,train,covariates only
0.326261441,0.843668971,train,covariates only
0.326261441,0.844490061,train,covariates only
0.328232809,0.844490061,train,covariates only
0.328232809,0.84531115,train,covariates only
0.32847923,0.84531115,train,covariates only
0.32847923,0.847363872,train,covariates only
0.328725651,0.847363872,train,covariates only
0.328725651,0.847774417,train,covariates only
0.328972072,0.847774417,train,covariates only
0.328972072,0.848184961,train,covariates only
0.329464914,0.848184961,train,covariates only
0.329464914,0.84900605,train,covariates only
0.329711335,0.84900605,train,covariates only
0.329711335,0.849416595,train,covariates only
0.330204177,0.849416595,train,covariates only
0.330204177,0.850237684,train,covariates only
0.330697019,0.850237684,train,covariates only
0.330697019,0.851058773,train,covariates only
0.331189862,0.851058773,train,covariates only
0.331189862,0.851879862,train,covariates only
0.33316123,0.851879862,train,covariates only
0.33316123,0.852290406,train,covariates only
0.333407651,0.852290406,train,covariates only
0.333407651,0.853111495,train,covariates only
0.333654072,0.853111495,train,covariates only
0.333654072,0.853932584,train,covariates only
0.335379019,0.853932584,train,covariates only
0.335379019,0.854343129,train,covariates only
0.336364703,0.854343129,train,covariates only
0.336364703,0.854753673,train,covariates only
0.337103966,0.854753673,train,covariates only
0.337103966,0.855574762,train,covariates only
0.337350387,0.855574762,train,covariates only
0.337350387,0.856395851,train,covariates only
0.33808965,0.856395851,train,covariates only
0.33808965,0.856806396,train,covariates only
0.338582492,0.856806396,train,covariates only
0.338582492,0.857627485,train,covariates only
0.338828913,0.857627485,train,covariates only
0.338828913,0.858038029,train,covariates only
0.339321755,0.858038029,train,covariates only
0.339321755,0.858448574,train,covariates only
0.339814598,0.858448574,train,covariates only
0.339814598,0.858859118,train,covariates only
0.34030744,0.858859118,train,covariates only
0.34030744,0.859269663,train,covariates only
0.340553861,0.859269663,train,covariates only
0.340553861,0.859680207,train,covariates only
0.341539545,0.859680207,train,covariates only
0.341539545,0.860090752,train,covariates only
0.34277165,0.860090752,train,covariates only
0.34277165,0.860911841,train,covariates only
0.344003755,0.860911841,train,covariates only
0.344003755,0.86173293,train,covariates only
0.345975123,0.86173293,train,covariates only
0.345975123,0.863375108,train,covariates only
0.346467965,0.863375108,train,covariates only
0.346467965,0.863785653,train,covariates only
0.347946491,0.863785653,train,covariates only
0.347946491,0.864196197,train,covariates only
0.349425018,0.864196197,train,covariates only
0.349425018,0.864606742,train,covariates only
0.350657123,0.864606742,train,covariates only
0.350657123,0.865017286,train,covariates only
0.350903544,0.865017286,train,covariates only
0.350903544,0.865427831,train,covariates only
0.35238207,0.865427831,train,covariates only
0.35238207,0.865838375,train,covariates only
0.353614175,0.865838375,train,covariates only
0.353614175,0.86624892,train,covariates only
0.353860596,0.86624892,train,covariates only
0.353860596,0.866659464,train,covariates only
0.356324806,0.866659464,train,covariates only
0.356324806,0.867070009,train,covariates only
0.357064069,0.867070009,train,covariates only
0.357064069,0.867480553,train,covariates only
0.358296175,0.867480553,train,covariates only
0.358296175,0.868712187,train,covariates only
0.35952828,0.868712187,train,covariates only
0.35952828,0.869122731,train,covariates only
0.36199249,0.869122731,train,covariates only
0.36199249,0.869533276,train,covariates only
0.362731753,0.869533276,train,covariates only
0.362731753,0.870354365,train,covariates only
0.362978174,0.870354365,train,covariates only
0.362978174,0.870764909,train,covariates only
0.363224595,0.870764909,train,covariates only
0.363224595,0.871175454,train,covariates only
0.363963858,0.871175454,train,covariates only
0.363963858,0.871996543,train,covariates only
0.365688805,0.871996543,train,covariates only
0.365688805,0.872817632,train,covariates only
0.366181648,0.872817632,train,covariates only
0.366181648,0.873228176,train,covariates only
0.367906595,0.873228176,train,covariates only
0.367906595,0.874049265,train,covariates only
0.368645858,0.874049265,train,covariates only
0.368645858,0.87445981,train,covariates only
0.368892279,0.87445981,train,covariates only
0.368892279,0.874870354,train,covariates only
0.373327857,0.874870354,train,covariates only
0.373327857,0.875280899,train,covariates only
0.37406712,0.875280899,train,covariates only
0.37406712,0.875691443,train,covariates only
0.375545647,0.875691443,train,covariates only
0.375545647,0.876512532,train,covariates only
0.37628491,0.876512532,train,covariates only
0.37628491,0.876923077,train,covariates only
0.377024173,0.876923077,train,covariates only
0.377024173,0.877744166,train,covariates only
0.377517015,0.877744166,train,covariates only
0.377517015,0.87815471,train,covariates only
0.379488383,0.87815471,train,covariates only
0.379488383,0.878565255,train,covariates only
0.380227646,0.878565255,train,covariates only
0.380227646,0.878975799,train,covariates only
0.380720488,0.878975799,train,covariates only
0.380720488,0.879386344,train,covariates only
0.383184698,0.879386344,train,covariates only
0.383184698,0.879796889,train,covariates only
0.385156067,0.879796889,train,covariates only
0.385156067,0.880207433,train,covariates only
0.385648909,0.880207433,train,covariates only
0.385648909,0.881028522,train,covariates only
0.387373856,0.881028522,train,covariates only
0.387373856,0.881439067,train,covariates only
0.388605961,0.881439067,train,covariates only
0.388605961,0.881849611,train,covariates only
0.389098803,0.881849611,train,covariates only
0.389098803,0.882260156,train,covariates only
0.389838066,0.882260156,train,covariates only
0.389838066,0.883081245,train,covariates only
0.390084487,0.883081245,train,covariates only
0.390084487,0.883491789,train,covariates only
0.390330908,0.883491789,train,covariates only
0.390330908,0.883902334,train,covariates only
0.392055855,0.883902334,train,covariates only
0.392055855,0.884312878,train,covariates only
0.393287961,0.884312878,train,covariates only
0.393287961,0.884723423,train,covariates only
0.394766487,0.884723423,train,covariates only
0.394766487,0.885544512,train,covariates only
0.39550575,0.885544512,train,covariates only
0.39550575,0.885955056,train,covariates only
0.40043417,0.885955056,train,covariates only
0.40043417,0.886365601,train,covariates only
0.404130486,0.886365601,train,covariates only
0.404130486,0.886776145,train,covariates only
0.407087538,0.886776145,train,covariates only
0.407087538,0.88718669,train,covariates only
0.411769538,0.88718669,train,covariates only
0.411769538,0.887597234,train,covariates only
0.414973011,0.887597234,train,covariates only
0.414973011,0.888007779,train,covariates only
0.415958695,0.888007779,train,covariates only
0.415958695,0.888418323,train,covariates only
0.418422905,0.888418323,train,covariates only
0.418422905,0.888828868,train,covariates only
0.4218728,0.888828868,train,covariates only
0.4218728,0.889239412,train,covariates only
0.423104905,0.889239412,train,covariates only
0.423104905,0.889649957,train,covariates only
0.425076273,0.889649957,train,covariates only
0.425076273,0.890060501,train,covariates only
0.425569115,0.890060501,train,covariates only
0.425569115,0.890471046,train,covariates only
0.426308378,0.890471046,train,covariates only
0.426308378,0.89088159,train,covariates only
0.427294062,0.89088159,train,covariates only
0.427294062,0.891292135,train,covariates only
0.429511852,0.891292135,train,covariates only
0.429511852,0.891702679,train,covariates only
0.429758273,0.891702679,train,covariates only
0.429758273,0.892113224,train,covariates only
0.431729641,0.892113224,train,covariates only
0.431729641,0.892523768,train,covariates only
0.433701009,0.892523768,train,covariates only
0.433701009,0.892934313,train,covariates only
0.434440272,0.892934313,train,covariates only
0.434440272,0.893755402,train,covariates only
0.438136588,0.893755402,train,covariates only
0.438136588,0.894165946,train,covariates only
0.438383009,0.894165946,train,covariates only
0.438383009,0.894576491,train,covariates only
0.440847219,0.894576491,train,covariates only
0.440847219,0.894987035,train,covariates only
0.442572166,0.894987035,train,covariates only
0.442572166,0.89539758,train,covariates only
0.444297113,0.89539758,train,covariates only
0.444297113,0.895808124,train,covariates only
0.444789955,0.895808124,train,covariates only
0.444789955,0.896629213,train,covariates only
0.445529218,0.896629213,train,covariates only
0.445529218,0.897039758,train,covariates only
0.452921849,0.897039758,train,covariates only
0.452921849,0.897450303,train,covariates only
0.454400375,0.897450303,train,covariates only
0.454400375,0.898271392,train,covariates only
0.45538606,0.898271392,train,covariates only
0.45538606,0.898681936,train,covariates only
0.455878902,0.898681936,train,covariates only
0.455878902,0.899503025,train,covariates only
0.456864586,0.899503025,train,covariates only
0.456864586,0.89991357,train,covariates only
0.458835954,0.89991357,train,covariates only
0.458835954,0.900324114,train,covariates only
0.459821638,0.900324114,train,covariates only
0.459821638,0.900734659,train,covariates only
0.461793006,0.900734659,train,covariates only
0.461793006,0.901145203,train,covariates only
0.465489322,0.901145203,train,covariates only
0.465489322,0.901555748,train,covariates only
0.465735743,0.901555748,train,covariates only
0.465735743,0.901966292,train,covariates only
0.466228585,0.901966292,train,covariates only
0.466228585,0.902376837,train,covariates only
0.46746069,0.902376837,train,covariates only
0.46746069,0.902787381,train,covariates only
0.467707111,0.902787381,train,covariates only
0.467707111,0.903197926,train,covariates only
0.470664163,0.903197926,train,covariates only
0.470664163,0.90360847,train,covariates only
0.471896268,0.90360847,train,covariates only
0.471896268,0.904019015,train,covariates only
0.478796057,0.904019015,train,covariates only
0.478796057,0.904429559,train,covariates only
0.480274583,0.904429559,train,covariates only
0.480274583,0.904840104,train,covariates only
0.483231636,0.904840104,train,covariates only
0.483231636,0.905250648,train,covariates only
0.487667214,0.905250648,train,covariates only
0.487667214,0.905661193,train,covariates only
0.49382774,0.905661193,train,covariates only
0.49382774,0.906071737,train,covariates only
0.494320582,0.906071737,train,covariates only
0.494320582,0.906482282,train,covariates only
0.49629195,0.906482282,train,covariates only
0.49629195,0.907303371,train,covariates only
0.499249003,0.907303371,train,covariates only
0.499249003,0.907713915,train,covariates only
0.499495424,0.907713915,train,covariates only
0.499495424,0.90812446,train,covariates only
0.500481108,0.90812446,train,covariates only
0.500481108,0.908535004,train,covariates only
0.50097395,0.908535004,train,covariates only
0.50097395,0.908945549,train,covariates only
0.504670265,0.908945549,train,covariates only
0.504670265,0.909766638,train,covariates only
0.506641633,0.909766638,train,covariates only
0.506641633,0.910177182,train,covariates only
0.507134475,0.910177182,train,covariates only
0.507134475,0.910587727,train,covariates only
0.508613002,0.910587727,train,covariates only
0.508613002,0.910998271,train,covariates only
0.511570054,0.910998271,train,covariates only
0.511570054,0.91181936,train,covariates only
0.516498475,0.91181936,train,covariates only
0.516498475,0.912229905,train,covariates only
0.520441211,0.912229905,train,covariates only
0.520441211,0.912640449,train,covariates only
0.520687632,0.912640449,train,covariates only
0.520687632,0.913050994,train,covariates only
0.524630368,0.913050994,train,covariates only
0.524630368,0.914282627,train,covariates only
0.528080263,0.914282627,train,covariates only
0.528080263,0.914693172,train,covariates only
0.533008683,0.914693172,train,covariates only
0.533008683,0.915103717,train,covariates only
0.534980052,0.915103717,train,covariates only
0.534980052,0.915514261,train,covariates only
0.536212157,0.915514261,train,covariates only
0.536212157,0.915924806,train,covariates only
0.536458578,0.915924806,train,covariates only
0.536458578,0.91633535,train,covariates only
0.538429946,0.91633535,train,covariates only
0.538429946,0.916745895,train,covariates only
0.540894156,0.916745895,train,covariates only
0.540894156,0.917156439,train,covariates only
0.543851209,0.917156439,train,covariates only
0.543851209,0.917566984,train,covariates only
0.549765313,0.917566984,train,covariates only
0.549765313,0.917977528,train,covariates only
0.551243839,0.917977528,train,covariates only
0.551243839,0.918798617,train,covariates only
0.55370805,0.918798617,train,covariates only
0.55370805,0.919209162,train,covariates only
0.554693734,0.919209162,train,covariates only
0.554693734,0.919619706,train,covariates only
0.555186576,0.919619706,train,covariates only
0.555186576,0.920030251,train,covariates only
0.555679418,0.920030251,train,covariates only
0.555679418,0.920440795,train,covariates only
0.562332786,0.920440795,train,covariates only
0.562332786,0.92085134,train,covariates only
0.567014785,0.92085134,train,covariates only
0.567014785,0.921261884,train,covariates only
0.567754048,0.921261884,train,covariates only
0.567754048,0.921672429,train,covariates only
0.572189627,0.921672429,train,covariates only
0.572189627,0.922082973,train,covariates only
0.572682469,0.922082973,train,covariates only
0.572682469,0.922493518,train,covariates only
0.574900258,0.922493518,train,covariates only
0.574900258,0.922904062,train,covariates only
0.576625205,0.922904062,train,covariates only
0.576625205,0.923314607,train,covariates only
0.576871626,0.923314607,train,covariates only
0.576871626,0.924135696,train,covariates only
0.577364468,0.924135696,train,covariates only
0.577364468,0.92454624,train,covariates only
0.577610889,0.92454624,train,covariates only
0.577610889,0.924956785,train,covariates only
0.579828679,0.924956785,train,covariates only
0.579828679,0.925367329,train,covariates only
0.580321521,0.925367329,train,covariates only
0.580321521,0.925777874,train,covariates only
0.591410467,0.925777874,train,covariates only
0.591410467,0.926188418,train,covariates only
0.593135414,0.926188418,train,covariates only
0.593135414,0.926598963,train,covariates only
0.598063835,0.926598963,train,covariates only
0.598063835,0.927009507,train,covariates only
0.598803098,0.927009507,train,covariates only
0.598803098,0.927420052,train,covariates only
0.599788782,0.927420052,train,covariates only
0.599788782,0.927830596,train,covariates only
0.602745834,0.927830596,train,covariates only
0.602745834,0.928241141,train,covariates only
0.604470782,0.928241141,train,covariates only
0.604470782,0.928651685,train,covariates only
0.612109833,0.928651685,train,covariates only
0.612109833,0.92906223,train,covariates only
0.612356254,0.92906223,train,covariates only
0.612356254,0.929472774,train,covariates only
0.612602675,0.929472774,train,covariates only
0.612602675,0.929883319,train,covariates only
0.612849096,0.929883319,train,covariates only
0.612849096,0.930293863,train,covariates only
0.619256043,0.930293863,train,covariates only
0.619256043,0.930704408,train,covariates only
0.62098099,0.930704408,train,covariates only
0.62098099,0.931114952,train,covariates only
0.621473832,0.931114952,train,covariates only
0.621473832,0.931525497,train,covariates only
0.626402253,0.931525497,train,covariates only
0.626402253,0.931936041,train,covariates only
0.627880779,0.931936041,train,covariates only
0.627880779,0.932346586,train,covariates only
0.629112884,0.932346586,train,covariates only
0.629112884,0.932757131,train,covariates only
0.634041305,0.932757131,train,covariates only
0.634041305,0.933167675,train,covariates only
0.634780568,0.933167675,train,covariates only
0.634780568,0.93357822,train,covariates only
0.636998357,0.93357822,train,covariates only
0.636998357,0.934399309,train,covariates only
0.637244778,0.934399309,train,covariates only
0.637244778,0.934809853,train,covariates only
0.638723304,0.934809853,train,covariates only
0.638723304,0.935630942,train,covariates only
0.645869514,0.935630942,train,covariates only
0.645869514,0.936041487,train,covariates only
0.650305093,0.936041487,train,covariates only
0.650305093,0.936862576,train,covariates only
0.650551514,0.936862576,train,covariates only
0.650551514,0.93727312,train,covariates only
0.659669092,0.93727312,train,covariates only
0.659669092,0.937683665,train,covariates only
0.662379723,0.937683665,train,covariates only
0.662379723,0.938504754,train,covariates only
0.667554565,0.938504754,train,covariates only
0.667554565,0.938915298,train,covariates only
0.669033091,0.938915298,train,covariates only
0.669033091,0.939325843,train,covariates only
0.671990143,0.939325843,train,covariates only
0.671990143,0.939736387,train,covariates only
0.680122037,0.939736387,train,covariates only
0.680122037,0.940146932,train,covariates only
0.693428773,0.940146932,train,covariates only
0.693428773,0.940557476,train,covariates only
0.694414457,0.940557476,train,covariates only
0.694414457,0.940968021,train,covariates only
0.69761793,0.940968021,train,covariates only
0.69761793,0.941378565,train,covariates only
0.705749824,0.941378565,train,covariates only
0.705749824,0.94178911,train,covariates only
0.710678245,0.94178911,train,covariates only
0.710678245,0.942199654,train,covariates only
0.711171087,0.942199654,train,covariates only
0.711171087,0.942610199,train,covariates only
0.711417508,0.942610199,train,covariates only
0.711417508,0.943020743,train,covariates only
0.715113823,0.943020743,train,covariates only
0.715113823,0.943431288,train,covariates only
0.715853086,0.943431288,train,covariates only
0.715853086,0.943841832,train,covariates only
0.719795823,0.943841832,train,covariates only
0.719795823,0.944252377,train,covariates only
0.72398498,0.944252377,train,covariates only
0.72398498,0.944662921,train,covariates only
0.730884769,0.944662921,train,covariates only
0.730884769,0.945073466,train,covariates only
0.746409294,0.945073466,train,covariates only
0.746409294,0.94548401,train,covariates only
0.747148557,0.94548401,train,covariates only
0.747148557,0.945894555,train,covariates only
0.748627083,0.945894555,train,covariates only
0.748627083,0.946305099,train,covariates only
0.750598451,0.946305099,train,covariates only
0.750598451,0.946715644,train,covariates only
0.789286552,0.946715644,train,covariates only
0.789286552,0.947126188,train,covariates only
0.825264023,0.947126188,train,covariates only
0.825264023,0.947536733,train,covariates only
0.890565595,0.947536733,train,covariates only
0.890565595,0.947947277,train,covariates only
0.921861065,0.947947277,train,covariates only
0.921861065,0.948357822,train,covariates only
0.92284675,0.948357822,train,covariates only
0.92284675,0.948768366,train,covariates only
0.9492138,0.948768366,train,covariates only
0.9492138,0.949178911,train,covariates only
0.96843464,0.949178911,train,covariates only
0.96843464,0.949589455,train,covariates only
0.969420324,0.949589455,train,covariates only
0.969420324,0.95,train,covariates only
1,1,train,covariates only
0,0,test,covariates only
0,0.073076923,test,covariates only
0.002292576,0.073076923,test,covariates only
0.002292576,0.09047619,test,covariates only
0.004585153,0.09047619,test,covariates only
0.004585153,0.097435897,test,covariates only
0.006877729,0.097435897,test,covariates only
0.006877729,0.111355311,test,covariates only
0.009170306,0.111355311,test,covariates only
0.009170306,0.201831502,test,covariates only
0.011462882,0.201831502,test,covariates only
0.011462882,0.257509158,test,covariates only
0.013755459,0.257509158,test,covariates only
0.013755459,0.267948718,test,covariates only
0.018340611,0.267948718,test,covariates only
0.018340611,0.292307692,test,covariates only
0.020633188,0.292307692,test,covariates only
0.020633188,0.313186813,test,covariates only
0.022925764,0.313186813,test,covariates only
0.022925764,0.323626374,test,covariates only
0.025218341,0.323626374,test,covariates only
0.025218341,0.327106227,test,covariates only
0.027510917,0.327106227,test,covariates only
0.027510917,0.330586081,test,covariates only
0.029803493,0.330586081,test,covariates only
0.029803493,0.351465201,test,covariates only
0.03209607,0.351465201,test,covariates only
0.03209607,0.354945055,test,covariates only
0.034388646,0.354945055,test,covariates only
0.034388646,0.386263736,test,covariates only
0.036681223,0.386263736,test,covariates only
0.036681223,0.396703297,test,covariates only
0.041266376,0.396703297,test,covariates only
0.041266376,0.410622711,test,covariates only
0.043558952,0.410622711,test,covariates only
0.043558952,0.434981685,test,covariates only
0.048144105,0.434981685,test,covariates only
0.048144105,0.445421245,test,covariates only
0.052729258,0.445421245,test,covariates only
0.052729258,0.455860806,test,covariates only
0.059606987,0.455860806,test,covariates only
0.059606987,0.459340659,test,covariates only
0.061899563,0.459340659,test,covariates only
0.061899563,0.476739927,test,covariates only
0.066484716,0.476739927,test,covariates only
0.066484716,0.487179487,test,covariates only
0.068777293,0.487179487,test,covariates only
0.068777293,0.490659341,test,covariates only
0.071069869,0.490659341,test,covariates only
0.071069869,0.494139194,test,covariates only
0.073362445,0.494139194,test,covariates only
0.073362445,0.501098901,test,covariates only
0.075655022,0.501098901,test,covariates only
0.075655022,0.508058608,test,covariates only
0.077947598,0.508058608,test,covariates only
0.077947598,0.535897436,test,covariates only
0.080240175,0.535897436,test,covariates only
0.080240175,0.546336996,test,covariates only
0.084825328,0.546336996,test,covariates only
0.084825328,0.54981685,test,covariates only
0.08941048,0.54981685,test,covariates only
0.08941048,0.553296703,test,covariates only
0.091703057,0.553296703,test,covariates only
0.091703057,0.567216117,test,covariates only
0.093995633,0.567216117,test,covariates only
0.093995633,0.570695971,test,covariates only
0.09628821,0.570695971,test,covariates only
0.09628821,0.574175824,test,covariates only
0.103165939,0.574175824,test,covariates only
0.103165939,0.581135531,test,covariates only
0.105458515,0.581135531,test,covariates only
0.105458515,0.598534799,test,covariates only
0.107751092,0.598534799,test,covariates only
0.107751092,0.605494505,test,covariates only
0.110043668,0.605494505,test,covariates only
0.110043668,0.608974359,test,covariates only
0.112336245,0.608974359,test,covariates only
0.112336245,0.622893773,test,covariates only
0.114628821,0.622893773,test,covariates only
0.114628821,0.633333333,test,covariates only
0.116921397,0.633333333,test,covariates only
0.116921397,0.650732601,test,covariates only
0.119213974,0.650732601,test,covariates only
0.119213974,0.664652015,test,covariates only
0.12150655,0.664652015,test,covariates only
0.12150655,0.671611722,test,covariates only
0.126091703,0.671611722,test,covariates only
0.126091703,0.675091575,test,covariates only
0.128384279,0.675091575,test,covariates only
0.128384279,0.678571429,test,covariates only
0.139847162,0.678571429,test,covariates only
0.139847162,0.682051282,test,covariates only
0.151310044,0.682051282,test,covariates only
0.151310044,0.689010989,test,covariates only
0.158187773,0.689010989,test,covariates only
0.158187773,0.692490842,test,covariates only
0.165065502,0.692490842,test,covariates only
0.165065502,0.695970696,test,covariates only
0.167358079,0.695970696,test,covariates only
0.167358079,0.702930403,test,covariates only
0.169650655,0.702930403,test,covariates only
0.169650655,0.706410256,test,covariates only
0.171943231,0.706410256,test,covariates only
0.171943231,0.70989011,test,covariates only
0.174235808,0.70989011,test,covariates only
0.174235808,0.716849817,test,covariates only
0.183406114,0.716849817,test,covariates only
0.183406114,0.72032967,test,covariates only
0.190283843,0.72032967,test,covariates only
0.190283843,0.723809524,test,covariates only
0.192576419,0.723809524,test,covariates only
0.192576419,0.727289377,test,covariates only
0.208624454,0.727289377,test,covariates only
0.208624454,0.730769231,test,covariates only
0.210917031,0.730769231,test,covariates only
0.210917031,0.737728938,test,covariates only
0.213209607,0.737728938,test,covariates only
0.213209607,0.741208791,test,covariates only
0.220087336,0.741208791,test,covariates only
0.220087336,0.744688645,test,covariates only
0.222379913,0.744688645,test,covariates only
0.222379913,0.758608059,test,covariates only
0.226965066,0.758608059,test,covariates only
0.226965066,0.769047619,test,covariates only
0.229257642,0.769047619,test,covariates only
0.229257642,0.772527473,test,covariates only
0.231550218,0.772527473,test,covariates only
0.231550218,0.776007326,test,covariates only
0.233842795,0.776007326,test,covariates only
0.233842795,0.779487179,test,covariates only
0.2430131,0.779487179,test,covariates only
0.2430131,0.782967033,test,covariates only
0.245305677,0.782967033,test,covariates only
0.245305677,0.786446886,test,covariates only
0.252183406,0.786446886,test,covariates only
0.252183406,0.814285714,test,covariates only
0.256768559,0.814285714,test,covariates only
0.256768559,0.821245421,test,covariates only
0.259061135,0.821245421,test,covariates only
0.259061135,0.824725275,test,covariates only
0.261353712,0.824725275,test,covariates only
0.261353712,0.828205128,test,covariates only
0.263646288,0.828205128,test,covariates only
0.263646288,0.831684982,test,covariates only
0.268231441,0.831684982,test,covariates only
0.268231441,0.835164835,test,covariates only
0.270524017,0.835164835,test,covariates only
0.270524017,0.842124542,test,covariates only
0.272816594,0.842124542,test,covariates only
0.272816594,0.845604396,test,covariates only
0.277401747,0.845604396,test,covariates only
0.277401747,0.852564103,test,covariates only
0.279694323,0.852564103,test,covariates only
